Zeit;Kanal A
-24,64199906;-2,97305600
-24,63699906;-2,04355300
-24,63199906;-2,22994600
-24,62699906;-2,97305600
-24,62199906;-2,78727800
-24,61699906;-2,22994600
-24,61199906;-2,04355300
-24,60699906;-1,48622000
-24,60199906;-2,60150100
-24,59699906;-1,85777500
-24,59199906;-1,11466500
-24,58699906;-1,48622000
-24,58199906;-2,22994600
-24,57699906;-2,04355300
-24,57199906;-1,67199800
-24,56699906;-1,48622000
-24,56199906;-1,48622000
-24,55699906;-2,04355300
-24,55199906;-2,22994600
-24,54699906;-1,11466500
-24,54199906;-1,30044300
-24,53699906;-1,48622000
-24,53199906;-0,74311020
-24,52699906;-2,04355300
-24,52199906;-1,11466500
-24,51699906;-1,30044300
-24,51199906;-1,30044300
-24,50699906;0,18577760
-24,50199906;0,18577760
-24,49699906;0,18577760
-24,49199906;0,00000000
-24,48699906;0,55733270
-24,48199906;2,04355300
-24,47699907;0,18577760
-24,47199907;0,92888770
-24,46699907;-0,37155510
-24,46199907;0,55733270
-24,45699907;1,11466500
-24,45199907;1,85777500
-24,44699907;1,48622000
-24,44199907;1,30044300
-24,43699907;1,48622000
-24,43199907;1,48622000
-24,42699907;0,92888770
-24,42199907;0,92888770
-24,41699907;1,85777500
-24,41199907;2,04355300
-24,40699907;1,30044300
-24,40199907;1,48622000
-24,39699907;1,85777500
-24,39199907;2,97305600
-24,38699907;1,11466500
-24,38199907;1,11466500
-24,37699907;1,48622000
-24,37199907;2,04355300
-24,36699907;2,22994600
-24,36199907;1,85777500
-24,35699907;2,41572300
-24,35199907;1,85777500
-24,34699907;2,78727800
-24,34199907;2,22994600
-24,33699907;1,67199800
-24,33199907;2,04355300
-24,32699907;2,04355300
-24,32199907;1,85777500
-24,31699907;2,04355300
-24,31199907;0,92888770
-24,30699907;1,48622000
-24,30199907;1,48622000
-24,29699907;1,85777500
-24,29199907;1,48622000
-24,28699907;1,48622000
-24,28199907;1,48622000
-24,27699907;1,30044300
-24,27199907;1,11466500
-24,26699907;2,04355300
-24,26199907;1,48622000
-24,25699907;2,04355300
-24,25199907;1,48622000
-24,24699907;1,85777500
-24,24199907;1,48622000
-24,23699907;1,11466500
-24,23199907;1,48622000
-24,22699907;2,22994600
-24,22199907;1,85777500
-24,21699907;1,85777500
-24,21199907;1,48622000
-24,20699907;1,85777500
-24,20199907;2,04355300
-24,19699907;2,22994600
-24,19199907;1,85777500
-24,18699907;2,41572300
-24,18199907;1,30044300
-24,17699907;1,30044300
-24,17199907;1,85777500
-24,16699907;2,04355300
-24,16199907;2,04355300
-24,15699907;1,85777500
-24,15199907;1,67199800
-24,14699907;2,22994600
-24,14199907;1,11466500
-24,13699907;2,78727800
-24,13199907;1,67199800
-24,12699907;1,48622000
-24,12199907;2,04355300
-24,11699907;2,41572300
-24,11199907;2,78727800
-24,10699907;2,41572300
-24,10199907;2,04355300
-24,09699907;1,67199800
-24,09199907;1,48622000
-24,08699907;1,85777500
-24,08199908;1,48622000
-24,07699908;1,48622000
-24,07199908;1,85777500
-24,06699908;1,48622000
-24,06199908;1,85777500
-24,05699908;1,67199800
-24,05199908;2,41572300
-24,04699908;2,22994600
-24,04199908;2,78727800
-24,03699908;1,85777500
-24,03199908;2,78727800
-24,02699908;1,85777500
-24,02199908;2,78727800
-24,01699908;2,60150100
-24,01199908;2,97305600
-24,00699908;2,41572300
-24,00199908;2,97305600
-23,99699908;2,97305600
-23,99199908;2,97305600
-23,98699908;2,97305600
-23,98199908;2,04355300
-23,97699908;2,04355300
-23,97199908;2,78727800
-23,96699908;2,78727800
-23,96199908;1,85777500
-23,95699908;2,60150100
-23,95199908;2,97305600
-23,94699908;2,97305600
-23,94199908;1,67199800
-23,93699908;3,15883400
-23,93199908;1,30044300
-23,92699908;2,97305600
-23,92199908;2,60150100
-23,91699908;2,41572300
-23,91199908;2,04355300
-23,90699908;1,67199800
-23,90199908;1,85777500
-23,89699908;1,85777500
-23,89199908;1,85777500
-23,88699908;2,78727800
-23,88199908;2,78727800
-23,87699908;2,04355300
-23,87199908;2,22994600
-23,86699908;1,85777500
-23,86199908;1,67199800
-23,85699908;1,48622000
-23,85199908;0,74311020
-23,84699908;1,48622000
-23,84199908;0,74311020
-23,83699908;0,55733270
-23,83199908;1,30044300
-23,82699908;1,11466500
-23,82199908;0,00000000
-23,81699908;0,37155510
-23,81199908;-0,18577760
-23,80699908;-2,22994600
-23,80199908;0,18577760
-23,79699908;-0,37155510
-23,79199908;-0,92888770
-23,78699908;0,92888770
-23,78199908;-0,74311020
-23,77699908;-0,18577760
-23,77199908;0,55733270
-23,76699908;0,18577760
-23,76199908;0,18577760
-23,75699908;0,74311020
-23,75199908;0,37155510
-23,74699908;0,92888770
-23,74199908;2,04355300
-23,73699908;1,85777500
-23,73199908;1,48622000
-23,72699908;1,48622000
-23,72199908;0,92888770
-23,71699908;1,67199800
-23,71199908;0,55733270
-23,70699908;0,92888770
-23,70199908;0,37155510
-23,69699908;0,18577760
-23,69199908;0,00000000
-23,68699909;-0,37155510
-23,68199909;-0,74311020
-23,67699909;-1,11466500
-23,67199909;-0,74311020
-23,66699909;-0,18577760
-23,66199909;-0,74311020
-23,65699909;-0,55733270
-23,65199909;-1,67199800
-23,64699909;-1,11466500
-23,64199909;-0,74311020
-23,63699909;-1,67199800
-23,63199909;-0,37155510
-23,62699909;-0,18577760
-23,62199909;0,00000000
-23,61699909;-0,55733270
-23,61199909;-0,18577760
-23,60699909;-0,55733270
-23,60199909;-0,37155510
-23,59699909;0,00000000
-23,59199909;-0,55733270
-23,58699909;0,00000000
-23,58199909;-0,55733270
-23,57699909;-0,92888770
-23,57199909;-1,30044300
-23,56699909;-1,48622000
-23,56199909;-0,92888770
-23,55699909;-2,04355300
-23,55199909;-1,85777500
-23,54699909;-1,30044300
-23,54199909;-2,04355300
-23,53699909;-1,67199800
-23,53199909;-2,22994600
-23,52699909;-1,67199800
-23,52199909;-1,30044300
-23,51699909;-1,30044300
-23,51199909;-1,30044300
-23,50699909;-1,11466500
-23,50199909;0,00000000
-23,49699909;0,00000000
-23,49199909;-0,74311020
-23,48699909;0,55733270
-23,48199909;-0,55733270
-23,47699909;-1,30044300
-23,47199909;-0,37155510
-23,46699909;-0,55733270
-23,46199909;-0,37155510
-23,45699909;0,00000000
-23,45199909;0,00000000
-23,44699909;0,18577760
-23,44199909;0,18577760
-23,43699909;-0,37155510
-23,43199909;0,18577760
-23,42699909;-0,37155510
-23,42199909;-0,74311020
-23,41699909;0,18577760
-23,41199909;0,55733270
-23,40699909;0,74311020
-23,40199909;1,30044300
-23,39699909;1,48622000
-23,39199909;1,85777500
-23,38699909;1,48622000
-23,38199909;1,30044300
-23,37699909;0,92888770
-23,37199909;0,92888770
-23,36699909;0,74311020
-23,36199909;0,92888770
-23,35699909;0,55733270
-23,35199909;0,92888770
-23,34699909;0,55733270
-23,34199909;-0,74311020
-23,33699909;-0,74311020
-23,33199909;-0,74311020
-23,32699909;-1,30044300
-23,32199909;-1,11466500
-23,31699909;-2,04355300
-23,31199909;-1,11466500
-23,30699909;-1,30044300
-23,30199909;-1,67199800
-23,29699909;-0,74311020
-23,29199910;-1,67199800
-23,28699910;-0,74311020
-23,28199910;-0,37155510
-23,27699910;-0,37155510
-23,27199910;-0,92888770
-23,26699910;-0,74311020
-23,26199910;-1,30044300
-23,25699910;0,18577760
-23,25199910;-0,37155510
-23,24699910;-1,11466500
-23,24199910;-0,74311020
-23,23699910;-1,30044300
-23,23199910;-1,67199800
-23,22699910;-0,55733270
-23,22199910;-1,30044300
-23,21699910;-1,30044300
-23,21199910;-0,18577760
-23,20699910;-0,74311020
-23,20199910;-0,74311020
-23,19699910;-0,55733270
-23,19199910;-0,37155510
-23,18699910;-0,55733270
-23,18199910;-0,74311020
-23,17699910;-0,55733270
-23,17199910;-1,30044300
-23,16699910;-1,30044300
-23,16199910;-1,30044300
-23,15699910;-1,30044300
-23,15199910;-2,22994600
-23,14699910;-1,85777500
-23,14199910;-1,67199800
-23,13699910;-1,67199800
-23,13199910;-2,04355300
-23,12699910;-2,41572300
-23,12199910;-2,04355300
-23,11699910;-2,22994600
-23,11199910;-2,41572300
-23,10699910;-2,60150100
-23,10199910;-1,67199800
-23,09699910;-2,60150100
-23,09199910;-1,67199800
-23,08699910;-1,30044300
-23,08199910;-1,48622000
-23,07699910;-2,04355300
-23,07199910;-1,30044300
-23,06699910;-0,55733270
-23,06199910;-1,11466500
-23,05699910;-1,30044300
-23,05199910;-1,30044300
-23,04699910;-1,11466500
-23,04199910;-1,85777500
-23,03699910;-1,85777500
-23,03199910;-1,48622000
-23,02699910;-2,04355300
-23,02199910;-1,30044300
-23,01699910;-1,11466500
-23,01199910;-0,37155510
-23,00699910;-0,92888770
-23,00199910;-0,37155510
-22,99699910;-1,30044300
-22,99199910;-0,74311020
-22,98699910;-0,74311020
-22,98199910;-0,37155510
-22,97699910;0,00000000
-22,97199910;0,37155510
-22,96699910;0,18577760
-22,96199910;0,18577760
-22,95699910;0,37155510
-22,95199910;2,04355300
-22,94699910;1,48622000
-22,94199910;1,30044300
-22,93699910;1,67199800
-22,93199910;0,92888770
-22,92699910;1,11466500
-22,92199910;1,85777500
-22,91699910;1,11466500
-22,91199910;0,55733270
-22,90699910;0,74311020
-22,90199910;1,11466500
-22,89699910;1,11466500
-22,89199911;0,18577760
-22,88699911;-0,18577760
-22,88199911;1,48622000
-22,87699911;1,48622000
-22,87199911;1,11466500
-22,86699911;2,04355300
-22,86199911;1,11466500
-22,85699911;1,30044300
-22,85199911;1,48622000
-22,84699911;1,67199800
-22,84199911;2,22994600
-22,83699911;1,85777500
-22,83199911;2,04355300
-22,82699911;2,04355300
-22,82199911;2,04355300
-22,81699911;2,41572300
-22,81199911;2,04355300
-22,80699911;2,41572300
-22,80199911;2,04355300
-22,79699911;2,04355300
-22,79199911;2,04355300
-22,78699911;0,74311020
-22,78199911;1,67199800
-22,77699911;1,48622000
-22,77199911;1,30044300
-22,76699911;1,11466500
-22,76199911;0,92888770
-22,75699911;1,48622000
-22,75199911;1,48622000
-22,74699911;1,30044300
-22,74199911;1,85777500
-22,73699911;2,22994600
-22,73199911;1,48622000
-22,72699911;2,04355300
-22,72199911;2,22994600
-22,71699911;1,85777500
-22,71199911;2,04355300
-22,70699911;2,04355300
-22,70199911;2,78727800
-22,69699911;2,60150100
-22,69199911;1,85777500
-22,68699911;2,41572300
-22,68199911;2,04355300
-22,67699911;2,04355300
-22,67199911;2,04355300
-22,66699911;1,11466500
-22,66199911;0,92888770
-22,65699911;1,48622000
-22,65199911;2,04355300
-22,64699911;1,85777500
-22,64199911;1,11466500
-22,63699911;1,85777500
-22,63199911;1,48622000
-22,62699911;2,60150100
-22,62199911;2,04355300
-22,61699911;1,11466500
-22,61199911;2,04355300
-22,60699911;1,85777500
-22,60199911;2,04355300
-22,59699911;2,04355300
-22,59199911;1,67199800
-22,58699911;1,85777500
-22,58199911;1,85777500
-22,57699911;2,97305600
-22,57199911;2,60150100
-22,56699911;2,97305600
-22,56199911;3,15883400
-22,55699911;2,41572300
-22,55199911;1,48622000
-22,54699911;2,04355300
-22,54199911;2,78727800
-22,53699911;1,85777500
-22,53199911;2,41572300
-22,52699911;1,85777500
-22,52199911;2,41572300
-22,51699911;2,60150100
-22,51199911;2,60150100
-22,50699911;3,15883400
-22,50199911;2,41572300
-22,49699912;1,85777500
-22,49199912;2,04355300
-22,48699912;1,67199800
-22,48199912;2,41572300
-22,47699912;2,22994600
-22,47199912;2,04355300
-22,46699912;2,78727800
-22,46199912;2,97305600
-22,45699912;2,41572300
-22,45199912;2,97305600
-22,44699912;2,97305600
-22,44199912;3,34461100
-22,43699912;2,04355300
-22,43199912;2,60150100
-22,42699912;2,41572300
-22,42199912;1,85777500
-22,41699912;1,85777500
-22,41199912;2,22994600
-22,40699912;1,85777500
-22,40199912;2,22994600
-22,39699912;1,30044300
-22,39199912;2,04355300
-22,38699912;1,85777500
-22,38199912;1,48622000
-22,37699912;1,48622000
-22,37199912;1,48622000
-22,36699912;1,67199800
-22,36199912;1,11466500
-22,35699912;1,67199800
-22,35199912;2,04355300
-22,34699912;1,11466500
-22,34199912;1,11466500
-22,33699912;1,30044300
-22,33199912;0,92888770
-22,32699912;0,74311020
-22,32199912;0,92888770
-22,31699912;0,37155510
-22,31199912;0,37155510
-22,30699912;0,92888770
-22,30199912;-0,74311020
-22,29699912;-0,37155510
-22,29199912;-0,37155510
-22,28699912;-0,55733270
-22,28199912;0,00000000
-22,27699912;-0,18577760
-22,27199912;-0,55733270
-22,26699912;-0,55733270
-22,26199912;-0,74311020
-22,25699912;-0,74311020
-22,25199912;0,00000000
-22,24699912;0,74311020
-22,24199912;0,18577760
-22,23699912;0,55733270
-22,23199912;0,92888770
-22,22699912;0,74311020
-22,22199912;0,55733270
-22,21699912;1,11466500
-22,21199912;1,11466500
-22,20699912;0,92888770
-22,20199912;1,30044300
-22,19699912;0,92888770
-22,19199912;0,18577760
-22,18699912;0,74311020
-22,18199912;-0,37155510
-22,17699912;0,18577760
-22,17199912;0,18577760
-22,16699912;-1,11466500
-22,16199912;-0,37155510
-22,15699912;-0,18577760
-22,15199912;0,00000000
-22,14699912;-0,37155510
-22,14199912;-0,37155510
-22,13699912;-1,48622000
-22,13199912;-0,74311020
-22,12699912;-0,74311020
-22,12199912;-1,11466500
-22,11699912;-0,37155510
-22,11199912;-0,74311020
-22,10699912;0,00000000
-22,10199913;-0,37155510
-22,09699913;-0,74311020
-22,09199913;-0,37155510
-22,08699913;-1,11466500
-22,08199913;-0,74311020
-22,07699913;-0,37155510
-22,07199913;-0,92888770
-22,06699913;-0,55733270
-22,06199913;-1,48622000
-22,05699913;-1,30044300
-22,05199913;-1,67199800
-22,04699913;-1,67199800
-22,04199913;-1,30044300
-22,03699913;-2,04355300
-22,03199913;-1,85777500
-22,02699913;-2,60150100
-22,02199913;-2,04355300
-22,01699913;-2,60150100
-22,01199913;-2,04355300
-22,00699913;-1,85777500
-22,00199913;-1,67199800
-21,99699913;-0,74311020
-21,99199913;-1,11466500
-21,98699913;-1,11466500
-21,98199913;-0,92888770
-21,97699913;-1,11466500
-21,97199913;-0,74311020
-21,96699913;-1,30044300
-21,96199913;0,00000000
-21,95699913;-0,37155510
-21,95199913;-0,74311020
-21,94699913;-0,37155510
-21,94199913;0,00000000
-21,93699913;-0,37155510
-21,93199913;-1,67199800
-21,92699913;-0,37155510
-21,92199913;-1,48622000
-21,91699913;0,18577760
-21,91199913;-0,37155510
-21,90699913;-0,92888770
-21,90199913;0,18577760
-21,89699913;-0,92888770
-21,89199913;0,18577760
-21,88699913;0,55733270
-21,88199913;0,37155510
-21,87699913;0,18577760
-21,87199913;0,92888770
-21,86699913;0,55733270
-21,86199913;0,55733270
-21,85699913;0,18577760
-21,85199913;0,55733270
-21,84699913;-1,48622000
-21,84199913;0,00000000
-21,83699913;-0,18577760
-21,83199913;-0,55733270
-21,82699913;-0,74311020
-21,82199913;-0,74311020
-21,81699913;-1,11466500
-21,81199913;-1,67199800
-21,80699913;-1,67199800
-21,80199913;-0,92888770
-21,79699913;-1,67199800
-21,79199913;-0,92888770
-21,78699913;-2,04355300
-21,78199913;0,55733270
-21,77699913;-1,30044300
-21,77199913;-1,67199800
-21,76699913;-0,74311020
-21,76199913;-0,37155510
-21,75699913;-1,11466500
-21,75199913;-0,37155510
-21,74699913;-1,67199800
-21,74199913;-0,74311020
-21,73699913;-1,11466500
-21,73199913;-1,30044300
-21,72699913;-1,11466500
-21,72199913;-0,74311020
-21,71699913;-2,04355300
-21,71199913;-0,74311020
-21,70699914;-1,11466500
-21,70199914;-1,11466500
-21,69699914;-1,30044300
-21,69199914;-0,74311020
-21,68699914;-0,37155510
-21,68199914;-0,74311020
-21,67699914;-0,37155510
-21,67199914;-0,74311020
-21,66699914;-2,04355300
-21,66199914;-1,11466500
-21,65699914;-1,48622000
-21,65199914;-1,30044300
-21,64699914;-1,11466500
-21,64199914;-2,04355300
-21,63699914;-1,30044300
-21,63199914;-2,04355300
-21,62699914;-2,22994600
-21,62199914;-2,41572300
-21,61699914;-2,78727800
-21,61199914;-2,60150100
-21,60699914;-2,60150100
-21,60199914;-2,60150100
-21,59699914;-1,85777500
-21,59199914;-1,85777500
-21,58699914;-2,60150100
-21,58199914;-2,22994600
-21,57699914;-1,85777500
-21,57199914;-2,04355300
-21,56699914;-2,22994600
-21,56199914;-2,22994600
-21,55699914;-2,41572300
-21,55199914;-1,30044300
-21,54699914;-1,85777500
-21,54199914;-0,74311020
-21,53699914;-1,67199800
-21,53199914;-1,67199800
-21,52699914;-1,48622000
-21,52199914;-0,37155510
-21,51699914;-0,37155510
-21,51199914;-0,92888770
-21,50699914;-2,04355300
-21,50199914;-0,92888770
-21,49699914;-1,30044300
-21,49199914;-0,74311020
-21,48699914;-0,55733270
-21,48199914;-0,37155510
-21,47699914;-1,11466500
-21,47199914;0,18577760
-21,46699914;0,00000000
-21,46199914;0,55733270
-21,45699914;0,37155510
-21,45199914;0,55733270
-21,44699914;1,11466500
-21,44199914;0,92888770
-21,43699914;1,48622000
-21,43199914;0,92888770
-21,42699914;0,37155510
-21,42199914;0,55733270
-21,41699914;0,55733270
-21,41199914;0,74311020
-21,40699914;1,48622000
-21,40199914;1,48622000
-21,39699914;1,11466500
-21,39199914;0,92888770
-21,38699914;0,37155510
-21,38199914;1,30044300
-21,37699914;1,30044300
-21,37199914;1,30044300
-21,36699914;1,48622000
-21,36199914;2,04355300
-21,35699914;0,92888770
-21,35199914;1,48622000
-21,34699914;1,48622000
-21,34199914;1,85777500
-21,33699914;1,85777500
-21,33199914;2,04355300
-21,32699914;2,78727800
-21,32199914;1,85777500
-21,31699914;2,41572300
-21,31199915;2,97305600
-21,30699915;1,85777500
-21,30199915;1,67199800
-21,29699915;2,04355300
-21,29199915;-0,37155510
-21,28699915;1,48622000
-21,28199915;1,85777500
-21,27699915;1,48622000
-21,27199915;1,48622000
-21,26699915;2,04355300
-21,26199915;2,04355300
-21,25699915;1,11466500
-21,25199915;1,48622000
-21,24699915;0,92888770
-21,24199915;1,48622000
-21,23699915;1,30044300
-21,23199915;1,48622000
-21,22699915;1,30044300
-21,22199915;1,11466500
-21,21699915;1,85777500
-21,21199915;1,85777500
-21,20699915;1,67199800
-21,20199915;2,60150100
-21,19699915;2,41572300
-21,19199915;2,78727800
-21,18699915;1,85777500
-21,18199915;2,22994600
-21,17699915;2,41572300
-21,17199915;2,41572300
-21,16699915;2,41572300
-21,16199915;2,22994600
-21,15699915;3,53038900
-21,15199915;2,60150100
-21,14699915;1,30044300
-21,14199915;1,11466500
-21,13699915;1,11466500
-21,13199915;0,55733270
-21,12699915;0,92888770
-21,12199915;1,30044300
-21,11699915;0,55733270
-21,11199915;2,22994600
-21,10699915;1,67199800
-21,10199915;1,48622000
-21,09699915;1,48622000
-21,09199915;2,41572300
-21,08699915;0,37155510
-21,08199915;2,60150100
-21,07699915;2,22994600
-21,07199915;2,60150100
-21,06699915;1,11466500
-21,06199915;1,48622000
-21,05699915;2,41572300
-21,05199915;2,78727800
-21,04699915;1,48622000
-21,04199915;2,04355300
-21,03699915;1,85777500
-21,03199915;1,30044300
-21,02699915;1,85777500
-21,02199915;2,41572300
-21,01699915;2,04355300
-21,01199915;2,41572300
-21,00699915;1,48622000
-21,00199915;2,41572300
-20,99699915;2,22994600
-20,99199915;3,34461100
-20,98699915;2,41572300
-20,98199915;1,85777500
-20,97699915;2,60150100
-20,97199915;2,41572300
-20,96699915;1,48622000
-20,96199915;2,97305600
-20,95699915;2,78727800
-20,95199915;2,04355300
-20,94699915;2,41572300
-20,94199915;2,41572300
-20,93699915;2,04355300
-20,93199915;2,41572300
-20,92699915;2,60150100
-20,92199915;2,78727800
-20,91699916;2,04355300
-20,91199916;1,48622000
-20,90699916;2,78727800
-20,90199916;2,78727800
-20,89699916;2,04355300
-20,89199916;2,41572300
-20,88699916;2,97305600
-20,88199916;1,85777500
-20,87699916;2,22994600
-20,87199916;2,41572300
-20,86699916;2,04355300
-20,86199916;2,04355300
-20,85699916;2,22994600
-20,85199916;1,67199800
-20,84699916;1,11466500
-20,84199916;1,67199800
-20,83699916;1,67199800
-20,83199916;0,92888770
-20,82699916;1,67199800
-20,82199916;1,85777500
-20,81699916;1,48622000
-20,81199916;1,48622000
-20,80699916;0,18577760
-20,80199916;0,92888770
-20,79699916;0,37155510
-20,79199916;0,18577760
-20,78699916;0,55733270
-20,78199916;-0,37155510
-20,77699916;1,85777500
-20,77199916;-0,74311020
-20,76699916;-0,37155510
-20,76199916;-0,74311020
-20,75699916;0,18577760
-20,75199916;-0,55733270
-20,74699916;-0,55733270
-20,74199916;0,74311020
-20,73699916;0,92888770
-20,73199916;0,92888770
-20,72699916;1,48622000
-20,72199916;0,92888770
-20,71699916;1,11466500
-20,71199916;2,04355300
-20,70699916;1,11466500
-20,70199916;0,74311020
-20,69699916;1,67199800
-20,69199916;1,48622000
-20,68699916;0,92888770
-20,68199916;0,55733270
-20,67699916;0,74311020
-20,67199916;0,37155510
-20,66699916;-0,37155510
-20,66199916;-0,18577760
-20,65699916;-0,74311020
-20,65199916;-0,55733270
-20,64699916;-1,30044300
-20,64199916;0,00000000
-20,63699916;-0,74311020
-20,63199916;-0,18577760
-20,62699916;-1,30044300
-20,62199916;-0,74311020
-20,61699916;-0,92888770
-20,61199916;-1,11466500
-20,60699916;-0,55733270
-20,60199916;-0,92888770
-20,59699916;-0,55733270
-20,59199916;-0,74311020
-20,58699916;-0,37155510
-20,58199916;-0,74311020
-20,57699916;-0,18577760
-20,57199916;-0,92888770
-20,56699916;-0,37155510
-20,56199916;-0,92888770
-20,55699916;-1,85777500
-20,55199916;-0,92888770
-20,54699916;-1,30044300
-20,54199916;-0,37155510
-20,53699916;-1,85777500
-20,53199916;-1,30044300
-20,52699916;-2,60150100
-20,52199916;-1,85777500
-20,51699917;-2,04355300
-20,51199917;-2,04355300
-20,50699917;-2,22994600
-20,50199917;-2,60150100
-20,49699917;-2,41572300
-20,49199917;-1,11466500
-20,48699917;-1,48622000
-20,48199917;-1,30044300
-20,47699917;-1,67199800
-20,47199917;-1,11466500
-20,46699917;-1,30044300
-20,46199917;0,18577760
-20,45699917;-0,55733270
-20,45199917;-0,37155510
-20,44699917;0,18577760
-20,44199917;0,18577760
-20,43699917;-0,37155510
-20,43199917;-0,37155510
-20,42699917;-1,30044300
-20,42199917;-0,37155510
-20,41699917;-2,41572300
-20,41199917;-0,37155510
-20,40699917;0,00000000
-20,40199917;-0,55733270
-20,39699917;-0,55733270
-20,39199917;-0,37155510
-20,38699917;-0,37155510
-20,38199917;0,00000000
-20,37699917;-0,37155510
-20,37199917;1,11466500
-20,36699917;0,74311020
-20,36199917;1,11466500
-20,35699917;1,11466500
-20,35199917;0,92888770
-20,34699917;2,60150100
-20,34199917;0,74311020
-20,33699917;1,11466500
-20,33199917;0,18577760
-20,32699917;0,55733270
-20,32199917;0,55733270
-20,31699917;-0,37155510
-20,31199917;-1,11466500
-20,30699917;-1,30044300
-20,30199917;-1,11466500
-20,29699917;-1,30044300
-20,29199917;-0,92888770
-20,28699917;-1,85777500
-20,28199917;-1,30044300
-20,27699917;-1,30044300
-20,27199917;-1,67199800
-20,26699917;-0,92888770
-20,26199917;-0,92888770
-20,25699917;-0,74311020
-20,25199917;-0,92888770
-20,24699917;-0,74311020
-20,24199917;-1,67199800
-20,23699917;-0,74311020
-20,23199917;-0,55733270
-20,22699917;-0,92888770
-20,22199917;-0,92888770
-20,21699917;-0,55733270
-20,21199917;-0,74311020
-20,20699917;-1,11466500
-20,20199917;-1,67199800
-20,19699917;-0,92888770
-20,19199917;-0,74311020
-20,18699917;-0,37155510
-20,18199917;-0,55733270
-20,17699917;-0,92888770
-20,17199917;-1,48622000
-20,16699917;-0,74311020
-20,16199917;-0,92888770
-20,15699917;-1,67199800
-20,15199917;-1,30044300
-20,14699917;-1,48622000
-20,14199917;-1,30044300
-20,13699917;-1,48622000
-20,13199917;-1,67199800
-20,12699917;-1,48622000
-20,12199918;-1,85777500
-20,11699918;-2,22994600
-20,11199918;-2,97305600
-20,10699918;-2,60150100
-20,10199918;-2,04355300
-20,09699918;-3,15883400
-20,09199918;-2,22994600
-20,08699918;-1,48622000
-20,08199918;-2,60150100
-20,07699918;-2,78727800
-20,07199918;-1,85777500
-20,06699918;-1,30044300
-20,06199918;-2,22994600
-20,05699918;-2,60150100
-20,05199918;-2,04355300
-20,04699918;-1,85777500
-20,04199918;-0,92888770
-20,03699918;-2,60150100
-20,03199918;-1,67199800
-20,02699918;-1,67199800
-20,02199918;-0,74311020
-20,01699918;-1,67199800
-20,01199918;-1,67199800
-20,00699918;-1,30044300
-20,00199918;-2,04355300
-19,99699918;-0,92888770
-19,99199918;-1,30044300
-19,98699918;-1,30044300
-19,98199918;-1,30044300
-19,97699918;-1,30044300
-19,97199918;-0,37155510
-19,96699918;-1,30044300
-19,96199918;0,74311020
-19,95699918;-0,55733270
-19,95199918;0,18577760
-19,94699918;0,55733270
-19,94199918;-0,37155510
-19,93699918;0,55733270
-19,93199918;1,48622000
-19,92699918;1,11466500
-19,92199918;0,92888770
-19,91699918;0,92888770
-19,91199918;0,55733270
-19,90699918;0,92888770
-19,90199918;0,92888770
-19,89699918;0,92888770
-19,89199918;1,11466500
-19,88699918;1,11466500
-19,88199918;0,37155510
-19,87699918;0,37155510
-19,87199918;0,92888770
-19,86699918;1,30044300
-19,86199918;1,48622000
-19,85699918;1,48622000
-19,85199918;1,48622000
-19,84699918;2,41572300
-19,84199918;1,85777500
-19,83699918;1,48622000
-19,83199918;1,11466500
-19,82699918;2,60150100
-19,82199918;2,04355300
