Zeit;Kanal A
(ms);(V)

-4,97472265;0,74710880
-4,97461865;0,74710880
-4,97451465;0,74710880
-4,97441065;0,74710880
-4,97430665;0,74710880
-4,97420265;0,70051060
-4,97409865;0,74710880
-4,97399465;0,70051060
-4,97389065;0,74710880
-4,97378665;0,70051060
-4,97368265;0,74710880
-4,97357865;0,70051060
-4,97347465;0,74710880
-4,97337065;0,70051060
-4,97326665;0,74710880
-4,97316265;0,74710880
-4,97305865;0,70051060
-4,97295465;0,70051060
-4,97285065;0,74710880
-4,97274665;0,70051060
-4,97264265;0,74710880
-4,97253865;0,70051060
-4,97243465;0,74710880
-4,97233065;0,70051060
-4,97222665;0,70051060
-4,97212265;0,70051060
-4,97201865;0,74710880
-4,97191465;0,74710880
-4,97181065;0,74710880
-4,97170665;0,70051060
-4,97160265;0,70051060
-4,97149865;0,70051060
-4,97139465;0,74710880
-4,97129065;0,70051060
-4,97118665;0,74710880
-4,97108265;0,74710880
-4,97097865;0,74710880
-4,97087465;0,74710880
-4,97077065;0,74710880
-4,97066665;0,70051060
-4,97056265;0,70051060
-4,97045865;0,74710880
-4,97035465;0,74710880
-4,97025065;0,70051060
-4,97014665;0,74710880
-4,97004265;0,70051060
-4,96993865;0,74710880
-4,96983465;0,70051060
-4,96973065;0,65375860
-4,96962665;0,70051060
-4,96952265;0,74710880
-4,96941865;0,70051060
-4,96931465;0,74710880
-4,96921065;0,70051060
-4,96910665;0,74710880
-4,96900265;0,70051060
-4,96889865;0,74710880
-4,96879465;0,70051060
-4,96869065;0,74710880
-4,96858665;0,70051060
-4,96848265;0,74710880
-4,96837865;0,70051060
-4,96827465;0,74710880
-4,96817065;0,70051060
-4,96806665;0,74710880
-4,96796265;0,70051060
-4,96785865;0,74710880
-4,96775465;0,70051060
-4,96765065;0,74710880
-4,96754665;0,70051060
-4,96744265;0,74710880
-4,96733865;0,70051060
-4,96723465;0,70051060
-4,96713065;0,70051060
-4,96702665;0,74710880
-4,96692265;0,70051060
-4,96681865;0,74710880
-4,96671465;0,70051060
-4,96661065;0,74710880
-4,96650665;0,70051060
-4,96640265;0,74710880
-4,96629865;0,70051060
-4,96619465;0,74710880
-4,96609065;0,70051060
-4,96598665;0,74710880
-4,96588265;0,74710880
-4,96577865;0,74710880
-4,96567465;0,70051060
-4,96557065;0,74710880
-4,96546665;0,74710880
-4,96536265;0,74710880
-4,96525865;0,70051060
-4,96515465;0,74710880
-4,96505065;0,70051060
-4,96494665;0,74710880
-4,96484265;0,70051060
-4,96473865;0,70051060
-4,96463465;0,70051060
-4,96453065;0,74710880
-4,96442665;0,70051060
-4,96432265;0,74710880
-4,96421865;0,74710880
-4,96411465;0,70051060
-4,96401065;0,70051060
-4,96390665;0,74710880
-4,96380265;0,70051060
-4,96369865;0,70051060
-4,96359465;0,70051060
-4,96349065;0,74710880
-4,96338665;0,70051060
