Zeit;Kanal A
(ms);(V)

-4,94941165;1,07406500
-4,94930765;1,07406500
-4,94920365;1,07406500
-4,94909965;1,07406500
-4,94899565;1,07406500
-4,94889165;1,07406500
-4,94878765;1,07406500
-4,94868365;1,12081700
-4,94857965;1,07406500
-4,94847565;1,07406500
-4,94837165;1,12081700
-4,94826765;1,07406500
-4,94816365;1,02731300
-4,94805965;1,07406500
-4,94795565;1,07406500
-4,94785165;1,12081700
-4,94774765;1,07406500
-4,94764365;1,07406500
-4,94753965;1,07406500
-4,94743565;1,07406500
-4,94733165;1,07406500
-4,94722765;1,07406500
-4,94712365;1,07406500
-4,94701965;1,12081700
-4,94691565;1,07406500
-4,94681165;1,07406500
-4,94670765;1,02731300
-4,94660365;1,07406500
-4,94649965;1,07406500
-4,94639565;1,12081700
-4,94629165;1,07406500
-4,94618765;1,07406500
-4,94608365;1,07406500
-4,94597965;1,12081700
-4,94587565;1,12081700
-4,94577165;1,07406500
-4,94566765;1,07406500
-4,94556365;1,07406500
-4,94545965;1,02731300
-4,94535565;1,07406500
-4,94525165;1,07406500
-4,94514765;1,07406500
-4,94504365;1,07406500
-4,94493965;1,02731300
-4,94483565;1,07406500
-4,94473165;1,07406500
-4,94462765;1,02731300
-4,94452365;1,07406500
-4,94441965;1,07406500
-4,94431565;1,07406500
-4,94421165;1,07406500
-4,94410765;1,07406500
-4,94400365;1,07406500
-4,94389965;1,12081700
-4,94379565;1,07406500
-4,94369165;1,12081700
-4,94358765;1,07406500
-4,94348365;1,07406500
-4,94337965;1,02731300
-4,94327565;1,07406500
-4,94317165;1,07406500
-4,94306765;1,12081700
-4,94296365;1,07406500
-4,94285965;1,07406500
-4,94275565;1,07406500
-4,94265165;1,07406500
-4,94254765;1,07406500
-4,94244365;1,07406500
-4,94233965;1,07406500
-4,94223565;1,12081700
-4,94213165;1,07406500
-4,94202765;1,07406500
-4,94192365;1,07406500
-4,94181965;1,07406500
-4,94171565;1,07406500
-4,94161165;1,07406500
-4,94150765;1,07406500
-4,94140365;1,07406500
-4,94129965;1,07406500
-4,94119565;1,02731300
-4,94109165;1,07406500
-4,94098765;1,07406500
-4,94088365;1,07406500
-4,94077965;1,07406500
-4,94067565;1,07406500
-4,94057165;1,07406500
-4,94046765;1,07406500
-4,94036365;1,07406500
-4,94025965;1,07406500
-4,94015565;1,12081700
-4,94005165;1,07406500
-4,93994765;1,07406500
-4,93984365;1,07406500
-4,93973965;1,12081700
-4,93963565;1,07406500
-4,93953165;1,07406500
-4,93942765;1,07406500
-4,93932365;1,07406500
-4,93921965;1,07406500
-4,93911565;1,07406500
-4,93901165;1,07406500
-4,93890765;1,07406500
-4,93880365;1,02731300
-4,93869965;1,07406500
-4,93859565;1,07406500
-4,93849165;1,07406500
-4,93838765;1,07406500
-4,93828365;1,07406500
-4,93817965;1,07406500
-4,93807565;1,12081700
-4,93797165;1,12081700
-4,93786765;1,07406500
-4,93776365;1,07406500
-4,93765965;1,07406500
-4,93755565;1,07406500
-4,93745165;1,07406500
-4,93734765;1,12081700
-4,93724365;1,07406500
-4,93713965;1,07406500
-4,93703565;1,07406500
-4,93693165;1,07406500
-4,93682765;1,07406500
-4,93672365;1,07406500
-4,93661965;1,07406500
-4,93651565;1,07406500
-4,93641165;1,07406500
-4,93630765;1,07406500
-4,93620365;1,12081700
-4,93609965;1,07406500
-4,93599565;1,07406500
-4,93589165;1,07406500
-4,93578765;1,07406500
-4,93568365;1,07406500
-4,93557965;1,12081700
-4,93547565;1,02731300
-4,93537165;1,12081700
-4,93526765;1,07406500
-4,93516365;1,12081700
-4,93505965;1,07406500
-4,93495565;1,12081700
-4,93485165;1,07406500
-4,93474765;1,07406500
-4,93464365;1,07406500
-4,93453965;1,07406500
-4,93443565;1,07406500
-4,93433165;1,07406500
-4,93422765;1,07406500
-4,93412365;1,12081700
-4,93401965;1,07406500
-4,93391565;1,07406500
-4,93381165;1,07406500
-4,93370765;1,07406500
-4,93360365;1,12081700
-4,93349965;1,12081700
-4,93339565;1,07406500
-4,93329165;1,07406500
-4,93318765;1,12081700
-4,93308365;1,07406500
-4,93297965;1,07406500
-4,93287565;1,07406500
-4,93277165;1,07406500
-4,93266765;1,07406500
-4,93256365;1,02731300
-4,93245965;1,07406500
-4,93235565;1,07406500
-4,93225165;1,07406500
-4,93214765;1,07406500
-4,93204365;1,07406500
-4,93193965;1,07406500
-4,93183565;1,12081700
-4,93173165;1,07406500
-4,93162765;1,07406500
-4,93152365;1,07406500
-4,93141965;1,07406500
-4,93131565;1,07406500
-4,93121165;1,12081700
-4,93110765;1,02731300
-4,93100365;1,12081700
-4,93089965;1,02731300
-4,93079565;1,07406500
-4,93069165;1,07406500
-4,93058765;1,12081700
-4,93048365;1,07406500
-4,93037965;1,07406500
-4,93027565;1,07406500
-4,93017165;1,12081700
-4,93006765;1,07406500
-4,92996365;1,12081700
-4,92985965;1,07406500
-4,92975565;1,07406500
-4,92965165;1,07406500
-4,92954765;1,07406500
-4,92944365;1,07406500
-4,92933965;1,07406500
-4,92923565;1,07406500
-4,92913165;1,07406500
-4,92902765;1,07406500
-4,92892365;1,07406500
-4,92881965;1,07406500
-4,92871565;1,07406500
-4,92861165;1,07406500
-4,92850765;1,07406500
-4,92840365;1,07406500
-4,92829965;1,12081700
-4,92819565;1,07406500
-4,92809165;1,07406500
-4,92798765;1,07406500
-4,92788365;1,07406500
-4,92777965;1,12081700
-4,92767565;1,07406500
-4,92757165;1,07406500
-4,92746765;1,07406500
-4,92736365;1,07406500
-4,92725965;1,07406500
-4,92715565;1,07406500
-4,92705165;1,07406500
-4,92694765;1,07406500
-4,92684365;1,12081700
-4,92673965;1,02731300
-4,92663565;1,12081700
-4,92653165;1,12081700
-4,92642765;1,07406500
-4,92632365;1,07406500
-4,92621965;1,07406500
-4,92611565;1,07406500
